"name","address","latitude","longitude","link","price","health_color","isVegan","isVegetarian"
"Falafel Palace","25 Central Sq",42.365348,-71.103943,"/restaurants/moodys-falafel-palace/","$","green",0,0
"Family Kitchen","198 Bunker Hill St",42.378763,-71.062143,"/restaurants/family-kitchen/","$","green",0,0
"Farmer Horse Coffee","374 Massachusetts Ave",42.34194,-71.083395,"/restaurants/farmer-horse-coffee/","$","green",0,0
"Fast Eddie's Pizza","1696 Commonwealth Ave",42.341311,-71.14657,"/restaurants/fast-eddies-pizza/","$$","yellow",0,0
"Felcaro Pizzeria","280 Cambridge St",42.361284,-71.068523,"/restaurants/felcaro-pizzeria/","$","red",0,0
"Felipe's Taqueria","21 Brattle St",42.373286,-71.12047,"/restaurants/felipes-taqueria/","$","red",0,0
"Fenmore American Bistro","645 Beacon St",42.348696,-71.097434,"/restaurants/fenmore-american-bistro/","$$$","yellow",0,0
"Ferraras Kitchen &amp; Bar","76 Salem St",42.363616,-71.055898,"/restaurants/ferraras-kitchen-bar/","$$$","yellow",0,0
"Figaro's","105 Beach St",42.350722,-71.058495,"/restaurants/figaros/","$$","green",0,0
"Figs","42 Charles St",42.357237,-71.07032,"/restaurants/figs/","$$$","red",0,0
"Figs","67 Main Street",42.373733,-71.062834,"/restaurants/figs-2/","$$$","red",0,0
"Filippo Ristorante","283 Causeway St",42.3671,-71.058604,"/restaurants/filippo-ristorante/","$$","yellow",0,0
"Fill-A-Buster","142 Bowdoin St",42.358612,-71.062929,"/restaurants/fill-a-buster/","$","yellow",0,0
"Fin's Sushi &amp; Grill","62 Boylston St",42.352235,-71.064392,"/restaurants/fins-sushi-grill-4/","$$$","red",0,0
"Fin's Sushi &amp; Grill","354 Chestnut Hill Ave",42.336873,-71.15151,"/restaurants/fins-sushi-grill/","$$$","red",0,0
"Fin's Sushi &amp; Grill","636 Beacon St",42.349416,-71.095166,"/restaurants/fins-sushi-grill-2/","$$$","red",0,0
"Fin's Sushi &amp; Grill","240 Cambridge St",42.361109,-71.066886,"/restaurants/fins-sushi-grill-3/","$$$","red",0,0
"Finagle A Bagel","535 Boylston St",42.350668,-71.07548,"/restaurants/finagle-a-bagel-6/","$","green",0,0
"Finagle A Bagel","277 Cambridge St",42.361275,-71.068907,"/restaurants/finagle-a-bagel-5/","$","green",0,0
"Finagle A Bagel","11 1st St",42.37026,-71.077034,"/restaurants/finagle-a-bagel-12/","$","green",0,0
"Finagle A Bagel","1240 Boylston St",42.345295,-71.095175,"/restaurants/finagle-a-bagel-8/","$","green",0,0
"Finagle A Bagel","1 City Hall Plz",42.357829,-71.059716,"/restaurants/finagle-a-bagel-2/","$","green",0,0
"Finale","1 Columbus Ave",42.351429,-71.068475,"/restaurants/finale-3/","$$","green",0,0
"Finch","107 Merrimac St",42.363863,-71.062572,"/restaurants/finch/","$$","yellow",0,0
"Fiore's Italian","55 South St",42.308097,-71.115596,"/restaurants/fiores-italian/","$","green",0,1
"Fiorellas's Express","2401 Massachusetts Ave",42.397366,-71.12985,"/restaurants/fiorellass-express/","$$$","yellow",0,0
"Fiouna's","90 Peterborough St",42.343672,-71.097453,"/restaurants/fiounas/","$$$","green",0,1
"Fire and Ice Grill and Bar","50 Church St",42.37426,-71.120824,"/restaurants/fire-ice/","$$","yellow",0,1
"Fire and Ice Grill and Bar","205 Berkeley St",42.350602,-71.073003,"/restaurants/fire-ice-2/","$$","yellow",0,1
"Firebrand Saints","1 Broadway",42.362663,-71.084153,"/restaurants/firebrand-saints/","$$$","yellow",0,0
"Firehouse Subs","545 Boylston St",42.350714,-71.075679,"/restaurants/firehouse-subs/","$","green",0,0
"First Bite Cafe","76 Brighton Ave",42.352705,-71.129385,"/restaurants/first-bite-cafe/","$","green",0,0
"Fish Market","170 Brighton Ave",42.353091,-71.133133,"/restaurants/fish-market/","$$$","yellow",0,0
"Five Guys","58 Summer St",42.354311,-71.058907,"/restaurants/five-guys/","$","red",0,0
"Five Guys","263 Huntington Ave",42.342483,-71.085371,"/restaurants/five-guys-2/","$","red",0,0
"Five Horses Tavern","400 Highland Ave",42.395728,-71.120784,"/restaurants/five-horses-tavern/","$$$","yellow",0,0
"Five Horses Tavern","535 Columbus Ave",42.343511,-71.078067,"/restaurants/five-horses-tavern-2/","$$$","yellow",0,1
"Flame Cafe","2 Oliver St",42.357127,-71.054384,"/restaurants/flame-cafe/","$$","yellow",0,0
"Flamers Burgers and Chicken","800 Boylston St (Prudential)",42.348296,-71.083099,"/restaurants/flamers-burgers-and-chicken/","$","green",0,0
"Flames Restaurant II","746 Huntington Ave",42.333843,-71.105673,"/restaurants/flames-restaurant-ii/","$$","yellow",0,0
"Flann O'Brien's","1619 Tremont St",42.333791,-71.103355,"/restaurants/flann-obriens/","$$$","yellow",0,0
"Flat Iron","107 Merrimac St",42.363706,-71.062225,"/restaurants/flat-iron/","$$$","yellow",0,0
"Flat Patties","33 Brattle St",42.373234,-71.120792,"/restaurants/flat-patties/","$","yellow",0,0
"Flat Top Johnny's","1 Kendall Sq",42.366437,-71.090963,"/restaurants/flat-top-johnnys/","$","yellow",0,0
"Flatblack Coffee Company","50 Broad St",42.358039,-71.053824,"/restaurants/flatblack-coffee-company/","$$","yellow",0,0
"Flatbread Company","45 Day St",42.39564,-71.123497,"/restaurants/flatbread-company/","$$","yellow",0,0
"Fleming's Steakhouse","217 Stuart St",42.350662,-71.068145,"/restaurants/flemings-steakhouse/","$$$$$","yellow",0,0
"Florentine Cafe","333 Hanover St",42.364319,-71.05377,"/restaurants/florentine-cafe/","$$$$","yellow",0,0
"flour bakery + cafe","12 Farnsworth St",42.351109,-71.048963,"/restaurants/flour-bakery-+-cafe/","$$","red",0,0
"flour bakery + cafe","1595 Washington St",42.338279,-71.074527,"/restaurants/flour-bakery-+-cafe-2/","$$","red",0,0
"flour bakery + cafe","190 Massachusetts Ave",42.360948,-71.096238,"/restaurants/flour-bakery-+-cafe-3/","$$","red",0,0
"flour bakery + cafe","131 Clarendon St",42.348315,-71.074044,"/restaurants/flour-bakery-+-cafe-4/","$$","red",0,0
"Fogo de Chao","200 Dartmouth St",42.3487,-71.077083,"/restaurants/fogo-de-chao/","$$$$$","red",0,0
"FoMu","481 Cambridge St",42.353757,-71.137004,"/restaurants/fomu/","$","green",1,0
"FoMu","617 Centre St",42.314252,-71.114135,"/restaurants/fomu-2/","$","green",1,0
"Food Wall","387 Centre St",42.322055,-71.109786,"/restaurants/food-wall/","$$","red",0,0
"Forbes Family Cafe","32 Vassar St",42.361753,-71.091419,"/restaurants/forbes-family-cafe/","$$","yellow",0,0
"Fortissimo","365 Somerville Ave",42.381152,-71.099168,"/restaurants/fortissimo/","$","green",0,0
"Forty Carrots","225 Boylston St",42.326237,-71.142633,"/restaurants/forty-carrots/","$$$","green",0,0
"Forum","755 Boylston St",42.349166,-71.081007,"/restaurants/forum/","$$$$$","yellow",0,0
"Foster's Bar &amp; Grill","5 Blossom St",42.361399,-71.067242,"/restaurants/fosters-bar-grill/","$$$","yellow",0,0
"Foumami","225 Franklin St",42.356184,-71.054783,"/restaurants/foumami/","$$","green",0,0
"Foundry on Elm","255 Elm St",42.395136,-71.121717,"/restaurants/foundry-on-elm/","$$$$","yellow",0,0
"Four Burgers","704 Massachusetts Ave",42.366043,-71.104977,"/restaurants/four-burgers/","$","green",0,0
"Four Winds Seafood Grille","266 Commercial St",42.364202,-71.051324,"/restaurants/four-winds-seafood-grille/","$$$","red",0,0
"Four's Restaurant","166 Canal St",42.365161,-71.061035,"/restaurants/fours-restaurant/","$$$","yellow",0,0
"Frank's Steak House","2310 Massachusetts Ave",42.395596,-71.128397,"/restaurants/franks-steak-house/","$$$","yellow",0,0
"Franklin Cafe","278 Shawmut Ave",42.342897,-71.069395,"/restaurants/franklin-cafe/","$$$$","green",0,1
"Fresh City","201 Brookline Ave",42.34347,-71.1027,"/restaurants/fresh-city-2/","$","green",0,0
"Fresh Mango","34 Bromfield St",42.356737,-71.060314,"/restaurants/fresh-mango/","$","red",0,0
"Freshii","100 High St",42.354277,-71.055253,"/restaurants/freshii/","$$","green",0,0
"Freshii","1 Iron St",42.344885,-71.052207,"/restaurants/freshii-2/","$$","green",0,1
"Frio Rico","360 Bennington St",42.379821,-71.026555,"/restaurants/frio-rico/","$","red",0,0
"Frog Pond Cafe","84 Beacon St",42.355927,-71.071137,"/restaurants/frog-pond-cafe/","$","yellow",0,0
"FroyoWorld","157 Harvard Ave",42.351581,-71.131822,"/restaurants/froyoworld/","$","yellow",0,0
"Frozen Hoagies","Location Varies",42.33777,-71.102751,"/restaurants/frozen-hoagies/","$","red",0,0
"FroZenYo","277 Washington St",42.357612,-71.05839,"/restaurants/frozenyo/","$","red",0,0
"Fruitata","800 Boylston St",42.348457,-71.082622,"/restaurants/fruitata/","$$","yellow",0,0
"Fugakyu","1280 Beacon St",42.342647,-71.119513,"/restaurants/fugakyu/","$$$$","yellow",0,0
"Fuji@Kendall","300 3rd St",42.365197,-71.082896,"/restaurants/fuji@kendall/","$$$$","yellow",0,0
"Full Moon","344 Huron Ave",42.381263,-71.13773,"/restaurants/full-moon/","$$$","yellow",0,0
"GaGa Seafood","25 Tyler St",42.350713,-71.06088,"/restaurants/gaga-seafood/","$$","red",0,0
"Galleria Umberto","289 Hanover St",42.363856,-71.054405,"/restaurants/galleria-umberto/","$","red",0,0
"Galway House","710 Centre St",42.311343,-71.114527,"/restaurants/galway-house/","$$$","yellow",0,0
"Game On!","82 Lansdowne St",42.347097,-71.098196,"/restaurants/game-on!/","$$$","yellow",0,0
"Garden at The Cellar","991 Massachusetts Ave",42.368997,-71.110596,"/restaurants/garden-at-the-cellar/","$$$$","yellow",0,0
"Gari","187 Harvard St",42.362639,-71.068202,"/restaurants/gari/","$$$","yellow",0,0
"Garlic 'N Lemons","133 Harvard Ave",42.352151,-71.132073,"/restaurants/garlic-n-lemons/","$","yellow",0,0
"Gaslight","560 Harrison Ave",42.340604,-71.068173,"/restaurants/gaslight/","$$$$","yellow",0,0
"Gather","75 Northern Ave",42.352378,-71.045281,"/restaurants/gather/","$$$$$","yellow",0,0
"Gelateria","272 Hanover St",42.36386,-71.054839,"/restaurants/gelateria/","$","red",0,0
"GEM","42 Province St",42.356929,-71.060283,"/restaurants/gem/","$$$$","yellow",0,0
"Gene's Chinese Flatbread Cafe","86 Bedford St",42.353419,-71.059562,"/restaurants/genes-chinese-flatbread-cafe/","$","red",0,0
"Genki Ya","398 Harvard St",42.344997,-71.126897,"/restaurants/genki-ya/","$$$$","red",0,0
"Genki Ya","232 Tremont St",42.351246,-71.064722,"/restaurants/genki-ya-3/","$$$$","yellow",0,0
"Genki Ya","231 Alewife Brook Pkwy",42.38777,-71.142709,"/restaurants/genki-ya-2/","$$$","yellow",0,0
"Gennaro's 5 North Square","5 North Square",42.36408,-71.053765,"/restaurants/gennaros-5-north-square/","$$$$$","yellow",0,0
"Georgetown Cupcakes","83 Newbury St",42.351686,-71.074777,"/restaurants/georgetown-cupcakes/","$","green",0,0
"Ghazal (CLOSED)","711 Centre St",42.311388,-71.114518,"/restaurants/ghazal/","$$","yellow",0,0
"Ghirardelli","6 N Market St",42.360372,-71.054914,"/restaurants/ghirardelli/","$$","yellow",0,0
"Giacomo's Ristorante","355 Hanover St",42.364775,-71.053813,"/restaurants/giacomos-ristorante-2/","$$$","red",0,0
"Giacomo's Ristorante","431 Columbus Ave",42.343885,-71.07787,"/restaurants/giacomos-ristorante/","$$$$","green",0,1
"Giga's Pizza","27 Buswell St",42.347457,-71.105936,"/restaurants/my-brothers-place/","$","red",0,0
"Giggling Rice Thai To Go","1009 Beacon St",42.345695,-71.106988,"/restaurants/giggling-rice-thai-to-go/","$$$$","red",0,0
"Ginza Japanese Restaurant","16 Hudson St",42.350541,-71.060435,"/restaurants/ginza-japanese-restaurant-2/","$$","yellow",0,0
"Giorgiana's","532 Tremont St",42.344547,-71.070886,"/restaurants/giorgianas/","$$","green",0,0
"Giulia","1682 Massachusetts Ave",42.382506,-71.119838,"/restaurants/giulia/","$$","yellow",0,0
"Globe Bar &amp; Cafe","565 Boylston St",42.350472,-71.076206,"/restaurants/globe-bar-cafe/","$$","green",0,0
"Go! Go! Curry","581 Massachusetts Ave",42.364988,-71.102649,"/restaurants/go!-go!-curry/","$$","red",0,0
"Golden Temple","1651 Beacon St",42.338915,-71.136688,"/restaurants/golden-temple/","$$$$","yellow",0,0
"Good Eats","1002 Tremont St",42.337141,-71.084484,"/restaurants/good-eats/","$","yellow",0,0
"Good Life","28 Kingston St",42.353562,-71.05937,"/restaurants/good-life/","$$$","yellow",0,0
"Gourmet Dumpling House","52 Beach St",42.351434,-71.060682,"/restaurants/gourmet-dumpling-house/","$$$$","red",0,0
"Gourmet Eatery","70 Tyler St",42.349349,-71.061267,"/restaurants/gourmet-eatery/","$$$","yellow",0,0
"Gourmet India","1 Faneuil Hall Market Pl",42.359656,-71.055944,"/restaurants/gourmet-india-3/","$$","yellow",0,0
"Gracie's Ice Cream","22 Union Sq",42.379803,-71.096821,"/restaurants/gracies-ice-cream/","$","red",0,0
"Gran Gusto","90 Sherman St",42.387994,-71.13224,"/restaurants/gran-gusto/","$$$$","red",0,0
"Granary Tavern","170 Milk St",42.358677,-71.052583,"/restaurants/granary-tavern/","$$$$","yellow",0,0
"Grand Canal","57 Canal St",42.363934,-71.059707,"/restaurants/grand-canal/","$$","yellow",0,0
"Grano Pizza","8 Cypress St",42.334413,-71.123336,"/restaurants/grano-pizza/","$$","green",0,0
"Grass Fed","605 Centre St",42.314742,-71.114253,"/restaurants/grass-fed/","$$","yellow",0,0
"Grass Roots Cafe","101 Arch St",42.354923,-71.058756,"/restaurants/grass-roots-cafe/","$","green",0,0
"Grasshopper","1 N Beacon St",42.353647,-71.137415,"/restaurants/grasshopper/","$$","green",1,1
"Grasshopper Cafe","229 Bunker Hill St",42.379414,-71.063355,"/restaurants/grasshopper-cafe/","$$","yellow",0,0
"Great Chef","390 Chelsea St",42.380226,-71.026776,"/restaurants/great-chef-2/","$$","red",0,0
"Great Taste","63 Beach St",42.351121,-71.060453,"/restaurants/great-taste/","$$","red",0,0
"Greek Corner","2366 Massachusetts Ave",42.396596,-71.129397,"/restaurants/greek-corner/","$$","yellow",0,0
"Green Briar Restaurant &amp; Pub","304 Washington St",42.348847,-71.151446,"/restaurants/green-briar-restaurant-pub/","$$$","yellow",0,0
"Green Dragon Tavern","11 Marshall St",42.361856,-71.057289,"/restaurants/green-dragon-tavern/","$$","yellow",0,0
"Green Street","280 Green St",42.364697,-71.104271,"/restaurants/green-street/","$$$$","green",0,0
"Green T Coffee Shop","754 Huntington Ave",42.338257,-71.094431,"/restaurants/green-t-coffee-shop/","$","green",0,0
"Greenlight Cafe","560 Harrison Ave",42.340604,-71.068173,"/restaurants/greenlight-cafe/","$$","green",0,0
"Grendel's Den","89 Winthrop St",42.37213,-71.120678,"/restaurants/grendels-den/","$$","green",0,1
"Griddler's Burger and Dogs","204 CAMBRIDGE STREET",42.360929,-71.065891,"/restaurants/griddlers-burger-and-dogs/","$","yellow",0,0
"Griddler's Burgers and Dogs","204 Cambridge St",42.361296,-71.066228,"/restaurants/griddlers-burgers-and-dogs/","$","yellow",0,0
"Grill 23 &amp; Bar","161 Berkeley St",42.349363,-71.072395,"/restaurants/grill-23-bar/","$$$$$","yellow",0,0
"Grille 705","705 Massachusetts Ave",42.337761,-71.078976,"/restaurants/grille-705/","$$","yellow",0,0
"Grotto","37 Bowdoin St",42.360216,-71.063097,"/restaurants/grotto/","$$$$","yellow",0,0
"Guangzhou","1220 Cambridge St",42.373337,-71.098066,"/restaurants/guangzhou/","$$","red",0,0
"Gyro City","88 Peterborough St",42.343672,-71.097453,"/restaurants/gyro-city/","$$","yellow",0,0
"Gyu-Kaku","1002 Beacon St",42.34641,-71.107048,"/restaurants/gyu-kaku/","$$$","yellow",0,0
"Haagen-Dazs","1122 Boylston St",42.347703,-71.086667,"/restaurants/haagen-dazs/","$","red",0,0
"Habanero Mexican Grill","166 Brighton Ave",42.353079,-71.133004,"/restaurants/habanero-mexican-grill/","$$$","red",0,0
"Habibi's Lounge","1217A Commonwealth Ave",42.350557,-71.130977,"/restaurants/habibis-lounge/","$","yellow",0,0
"Halal Indian Cuisine","736 Huntington Ave",42.333959,-71.105365,"/restaurants/halal-indian-cuisine/","$$","green",0,0
"Halftime","115 Causeway St",42.365229,-71.061938,"/restaurants/halftime/","$$","yellow",0,0
"Hana Sushi","2372 Massachusetts Ave",42.396756,-71.129637,"/restaurants/hana-sushi/","$$$","red",0,0
"Hanmaru","168 Harvard Ave",42.35138,-71.13143,"/restaurants/hanmaru/","$$$","red",0,0
"Happy Gardens","377 Washington St",42.349097,-71.154675,"/restaurants/happy-gardens/","$$","red",0,0
"Harbor Pacific","235 Meridian St",42.376021,-71.039186,"/restaurants/harbor-pacific/","$","red",0,0
"Harborside Grill and Patio","101 Harborside Dr",42.361773,-71.025492,"/restaurants/harborside-grill-and-patio/","$$$$$","yellow",0,0
"Harborside Inn Cafe and Lounge","185 State St",42.359386,-71.053121,"/restaurants/harborside-inn-cafe-and-lounge/","$$$","yellow",0,0
"Hard Rock Cafe","22\u002D24 Clinton St",42.360752,-71.055507,"/restaurants/hard-rock-cafe/","$$$","yellow",0,0
"Harrison Cafe","177 Harrison Ave",42.349184,-71.062117,"/restaurants/harrison-cafe/","$","yellow",0,0
"Harry O's Pizza","1405 Washington St",42.340943,-71.070231,"/restaurants/harry-os-pizza/","$$","yellow",0,0
"Harry's Bar &amp; Grill","1430 Commonwealth Ave",42.348123,-71.14031,"/restaurants/harrys-bar-grill/","$$","yellow",0,0
"Haru","55 Huntington Ave",42.346713,-71.080292,"/restaurants/haru/","$$$$$","yellow",0,0
"Harvard Gardens","316 Cambridge St",42.361269,-71.069101,"/restaurants/harvard-gardens/","$$$$","yellow",0,0
"Harvard House of Pizza","1706 Massachusetts Ave",42.383319,-71.119757,"/restaurants/harvard-house-of-pizza/","$","yellow",0,0
"Harvard Market","1627 Cambridge St",42.374851,-71.109387,"/restaurants/harvard-market/","$","green",0,0
"Harvest","44 Brattle St",42.373896,-71.121697,"/restaurants/harvest/","$$$$$","yellow",0,0
"Harvest of India","1001 Massachusetts Ave",42.36941,-71.111583,"/restaurants/harvest-of-india/","$$","yellow",0,0
"Hei La Moon","88 Beach St",42.351027,-71.060023,"/restaurants/hei-la-moon/","$$$","red",0,0
"Helmand","143 1st St",42.36643,-71.078118,"/restaurants/helmand/","$$$","yellow",0,0
"Hennessy's of Boston","25 Union St",42.360735,-71.057262,"/restaurants/hennessys-of-boston/","$$","yellow",0,0
"Henrietta's Table","1 Bennett St",42.372296,-71.122197,"/restaurants/henriettas-table/","$$$","green",0,0
"Herrera's Mexican Grill","11 Temple Pl",42.355469,-71.06286,"/restaurants/herreras-mexican-grill/","$","yellow",0,0
"Hi-Fi Pizza","496 Massachusetts Ave",42.364201,-71.101777,"/restaurants/hi-fi-pizza/","$","red",0,0
"Hi-Rise Bread Company","1663 Massachusetts Ave",42.381796,-71.119797,"/restaurants/hi-rise-bread-company-3/","$","yellow",0,0
"Hi-Rise Bread Company","208 Concord Ave",42.382296,-71.131297,"/restaurants/hi-rise-bread-company/","$$","green",0,0
"Hidyan Cafe","80 Kilmarnock St",42.342255,-71.099424,"/restaurants/hidyan-cafe/","$","yellow",0,0
"High Spot Deli","10 Beacon St",42.35813,-71.062151,"/restaurants/high-spot-deli/","$","green",0,0
"Highball Lounge","90 W Tremont St",42.357382,-71.060875,"/restaurants/highball-lounge/","$$","yellow",0,0
"Hillstone","60 State St",42.358897,-71.056933,"/restaurants/hillstone/","$$$$$","yellow",0,0
"Hit Wicket","1172 Cambridge St",42.373225,-71.097062,"/restaurants/hit-wicket/","$$$","yellow",0,0
"Ho Yuen Bakery","54 Beach St",42.3515,-71.060586,"/restaurants/ho-yuen-bakery/","$","red",0,0
"Hollywood Market &amp; Deli","137 Pearl St",42.354645,-71.053814,"/restaurants/hollywood-market-deli/","$","yellow",0,0
"Hong Kong","1238 Massachusetts Ave",42.372367,-71.115861,"/restaurants/hong-kong/","$$","red",0,0
"Hong Kong At Faneuil Hall","65 Chatham St",42.359721,-71.054344,"/restaurants/hong-kong-at-faneuil-hall/","$","yellow",0,0
"Hong Kong Cafe","1271 Boylston St",42.344875,-71.09673,"/restaurants/hong-kong-cafe/","$$","red",0,0
"Hong Kong Cafe II","1391 Beacon St",42.341127,-71.124394,"/restaurants/hong-kong-cafe-ii/","$$","red",0,0
"Hong Kong Eatery","79 Harrison Ave",42.350962,-71.061623,"/restaurants/hong-kong-eatery/","$$","red",0,0
"Hong Kong Harbor Restaurant","5 Maverick Sq",42.369087,-71.039721,"/restaurants/hong-kong-harbor-restaurant/","$$","red",0,0
"Hops N Scotch","1306 Beacon St",42.342557,-71.120625,"/restaurants/hops-n-scotch/","$$$$","yellow",0,0
"Hot Eastern","42 Beach St",42.35155,-71.060941,"/restaurants/hot-eastern/","$","red",0,0
