"name","address","latitude","longitude","link","price","health_color","special_diet"
"Ferraras Kitchen & Bar","76 Salem St",42.3636,-71.0559,"/restaurants/ferraras-kitchen-bar/","$$$","red","  "
"Figaro's","105 Beach St",42.3507,-71.0585,"/restaurants/figaros/","$$","green","  "
"Figs","42 Charles St",42.3572,-71.0703,"/restaurants/figs/","$$$","yellow","  "
"Figs","67 Main Street",42.3737,-71.0628,"/restaurants/figs-2/","$$$","yellow","  "
"Filippo Ristorante","283 Causeway St",42.3671,-71.0586,"/restaurants/filippo-ristorante/","$$","yellow","  "
"Fill-A-Buster","142 Bowdoin St",42.3586,-71.0629,"/restaurants/fill-a-buster/","$","green","  "
"Fin's Sushi & Grill","354 Chestnut Hill Ave",42.3369,-71.1515,"/restaurants/fins-sushi-grill/","$$$","red","  "
"Fin's Sushi & Grill","636 Beacon St",42.3494,-71.0952,"/restaurants/fins-sushi-grill-2/","$$$","red","  "
"Fin's Sushi & Grill","62 Boylston St",42.3522,-71.0644,"/restaurants/fins-sushi-grill-4/","$$$","red","  "
"Fin's Sushi & Grill","240 Cambridge St",42.3611,-71.0669,"/restaurants/fins-sushi-grill-3/","$$$","red","  "
"Finagle A Bagel","277 Cambridge St",42.3613,-71.0689,"/restaurants/finagle-a-bagel-5/","$","green","  "
"Finagle A Bagel","11 1st St",42.3703,-71.077,"/restaurants/finagle-a-bagel-12/","$","green","  "
"Finagle A Bagel","535 Boylston St",42.3507,-71.0755,"/restaurants/finagle-a-bagel-6/","$","green","  "
"Finagle A Bagel","1240 Boylston St",42.3453,-71.0952,"/restaurants/finagle-a-bagel-8/","$","green","  "
"Finagle A Bagel","1 City Hall Plz",42.3578,-71.0597,"/restaurants/finagle-a-bagel-2/","$","green","  "
"Finale","1 Columbus Ave",42.3514,-71.0685,"/restaurants/finale-3/","$$","green","  "
"Finch","107 Merrimac St",42.3639,-71.0626,"/restaurants/finch/","$$","yellow","  "
"Fiore's Italian","55 South St",42.3081,-71.1156,"/restaurants/fiores-italian/","$","green"," vegetarian-friendly gluten-free"
"Fiorellas's Express","2401 Massachusetts Ave",42.3974,-71.1299,"/restaurants/fiorellass-express/","$$$","yellow","  "
"Fiouna's","90 Peterborough St",42.3437,-71.0975,"/restaurants/fiounas/","$$$","green"," vegetarian-friendly "
"Fire and Ice Grill and Bar","50 Church St",42.3743,-71.1208,"/restaurants/fire-ice/","$$","green"," vegetarian-friendly "
"Fire and Ice Grill and Bar","205 Berkeley St",42.3506,-71.073,"/restaurants/fire-ice-2/","$$","green"," vegetarian-friendly "
"Firebrand Saints","1 Broadway",42.3627,-71.0842,"/restaurants/firebrand-saints/","$$$","yellow","  "
"Firehouse Subs","545 Boylston St",42.3507,-71.0757,"/restaurants/firehouse-subs/","$","green","  "
"First Bite Cafe","76 Brighton Ave",42.3527,-71.1294,"/restaurants/first-bite-cafe/","$","yellow","  "
"Fish Market","170 Brighton Ave",42.3531,-71.1331,"/restaurants/fish-market/","$$$","yellow","  "
"Five Guys","58 Summer St",42.3543,-71.0589,"/restaurants/five-guys/","$","yellow","  "
"Five Guys","263 Huntington Ave",42.3425,-71.0854,"/restaurants/five-guys-2/","$","yellow","  "
"Five Horses Tavern","400 Highland Ave",42.3957,-71.1208,"/restaurants/five-horses-tavern/","$$$","yellow","  gluten-free"
"Five Horses Tavern","535 Columbus Ave",42.3435,-71.0781,"/restaurants/five-horses-tavern-2/","$$$","green"," vegetarian-friendly gluten-free"
"Flame Cafe","2 Oliver St",42.3571,-71.0544,"/restaurants/flame-cafe/","$$","yellow","  "
"Flamers Burgers and Chicken","800 Boylston St (Prudential)",42.3483,-71.0831,"/restaurants/flamers-burgers-and-chicken/","$","green","  "
"Flames Restaurant II","746 Huntington Ave",42.3338,-71.1057,"/restaurants/flames-restaurant-ii/","$$","green","  "
"Flann O'Brien's","1619 Tremont St",42.3338,-71.1034,"/restaurants/flann-obriens/","$$$","yellow","  "
"Flat Iron","107 Merrimac St",42.3637,-71.0622,"/restaurants/flat-iron/","$$$","red","  "
"Flat Patties","33 Brattle St",42.3732,-71.1208,"/restaurants/flat-patties/","$","yellow","  "
"Flat Top Johnny's","1 Kendall Sq",42.3664,-71.091,"/restaurants/flat-top-johnnys/","$","yellow","  "
"Flatblack Coffee Company","50 Broad St",42.358,-71.0538,"/restaurants/flatblack-coffee-company/","$$","yellow","  "
"Flatbread Company","45 Day St",42.3956,-71.1235,"/restaurants/flatbread-company/","$$","yellow","  "
"Fleming's Steakhouse","217 Stuart St",42.3507,-71.0681,"/restaurants/flemings-steakhouse/","$$$$$","yellow","  gluten-free"
"Florentine Cafe","333 Hanover St",42.3643,-71.0538,"/restaurants/florentine-cafe/","$$$$","red","  "
"flour bakery + cafe","12 Farnsworth St",42.3511,-71.049,"/restaurants/flour-bakery-+-cafe/","$$","red","  "
"flour bakery + cafe","190 Massachusetts Ave",42.3609,-71.0962,"/restaurants/flour-bakery-+-cafe-3/","$$","red","  "
"flour bakery + cafe","131 Clarendon St",42.3483,-71.074,"/restaurants/flour-bakery-+-cafe-4/","$$","red","  "
"flour bakery + cafe","1595 Washington St",42.3383,-71.0745,"/restaurants/flour-bakery-+-cafe-2/","$$","red","  "
"Fogo de Chao","200 Dartmouth St",42.3487,-71.0771,"/restaurants/fogo-de-chao/","$$$$$","yellow","  "
"FoMu","481 Cambridge St",42.3538,-71.137,"/restaurants/fomu/","$","green","vegan  "
"FoMu","617 Centre St",42.3143,-71.1141,"/restaurants/fomu-2/","$","green","vegan  "
"Food Wall","387 Centre St",42.3221,-71.1098,"/restaurants/food-wall/","$$","red","  "
"Forbes Family Cafe","32 Vassar St",42.3618,-71.0914,"/restaurants/forbes-family-cafe/","$$","yellow","  "
"Fortissimo","365 Somerville Ave",42.3812,-71.0992,"/restaurants/fortissimo/","$","green","  "
"Forty Carrots","225 Boylston St",42.3262,-71.1426,"/restaurants/forty-carrots/","$$$","green","  "
"Forum","755 Boylston St",42.3492,-71.081,"/restaurants/forum/","$$$$$","yellow","  "
"Foster's Bar & Grill","5 Blossom St",42.3614,-71.0672,"/restaurants/fosters-bar-grill/","$$$","yellow","  "
"Foumami","225 Franklin St",42.3562,-71.0548,"/restaurants/foumami/","$$","green","  "
"Foundry on Elm","255 Elm St",42.3951,-71.1217,"/restaurants/foundry-on-elm/","$$$$","red","  "
"Four Burgers","704 Massachusetts Ave",42.366,-71.105,"/restaurants/four-burgers/","$","yellow","  "
"Four Winds Seafood Grille","266 Commercial St",42.3642,-71.0513,"/restaurants/four-winds-seafood-grille/","$$$","red","  "
"Four's Restaurant","166 Canal St",42.3652,-71.061,"/restaurants/fours-restaurant/","$$$","yellow","  "
"Frank's Steak House","2310 Massachusetts Ave",42.3956,-71.1284,"/restaurants/franks-steak-house/","$$$","red","  "
"Franklin Cafe","278 Shawmut Ave",42.3429,-71.0694,"/restaurants/franklin-cafe/","$$$$","yellow"," vegetarian-friendly "
"Fresh City","201 Brookline Ave",42.3435,-71.1027,"/restaurants/fresh-city-2/","$","green","  "
"Fresh Mango","34 Bromfield St",42.3567,-71.0603,"/restaurants/fresh-mango/","$","red","  "
"Freshii","100 High St",42.3543,-71.0553,"/restaurants/freshii/","$$","green","  "
"Freshii","1 Iron St",42.3449,-71.0522,"/restaurants/freshii-2/","$$","green"," vegetarian-friendly "
"Frio Rico","360 Bennington St",42.3798,-71.0266,"/restaurants/frio-rico/","$","red","  "
"Frog Pond Cafe","84 Beacon St",42.3559,-71.0711,"/restaurants/frog-pond-cafe/","$","green","  "
"FroyoWorld","157 Harvard Ave",42.3516,-71.1318,"/restaurants/froyoworld/","$","yellow","  "
"Frozen Hoagies","Location Varies",42.3378,-71.1028,"/restaurants/frozen-hoagies/","$","red","  "
"FroZenYo","277 Washington St",42.3576,-71.0584,"/restaurants/frozenyo/","$","red","  "
"Fruitata","800 Boylston St",42.3485,-71.0826,"/restaurants/fruitata/","$$","yellow","  "
"Fugakyu","1280 Beacon St",42.3426,-71.1195,"/restaurants/fugakyu/","$$$$","yellow","  "
"Fuji@Kendall","300 3rd St",42.3652,-71.0829,"/restaurants/fuji@kendall/","$$$$","green","  "
"Full Moon","344 Huron Ave",42.3813,-71.1377,"/restaurants/full-moon/","$$$","yellow","  "
"GaGa Seafood","25 Tyler St",42.3507,-71.0609,"/restaurants/gaga-seafood/","$$","red","  "
"Galleria Umberto","289 Hanover St",42.3639,-71.0544,"/restaurants/galleria-umberto/","$","yellow","  "
"Galway House","710 Centre St",42.3113,-71.1145,"/restaurants/galway-house/","$$$","yellow","  "
"Game On!","82 Lansdowne St",42.3471,-71.0982,"/restaurants/game-on!/","$$$","yellow","  "
"Garden at The Cellar","991 Massachusetts Ave",42.369,-71.1106,"/restaurants/garden-at-the-cellar/","$$$$","yellow","  "
"Gari","187 Harvard St",42.3626,-71.0682,"/restaurants/gari/","$$$","yellow","  "
"Garlic 'N Lemons","133 Harvard Ave",42.3521,-71.1321,"/restaurants/garlic-n-lemons/","$","red","  "
"Gaslight","560 Harrison Ave",42.3406,-71.0682,"/restaurants/gaslight/","$$$$","yellow","  "
"Gather","75 Northern Ave",42.3524,-71.0453,"/restaurants/gather/","$$$$$","yellow","  "
"Gelateria","272 Hanover St",42.3639,-71.0548,"/restaurants/gelateria/","$","red","  "
"GEM","42 Province St",42.3569,-71.0603,"/restaurants/gem/","$$$$","red","  "
"Gene's Chinese Flatbread Cafe","86 Bedford St",42.3534,-71.0596,"/restaurants/genes-chinese-flatbread-cafe/","$","red","  "
"Genki Ya","232 Tremont St",42.3512,-71.0647,"/restaurants/genki-ya-3/","$$$$","red","  "
"Genki Ya","398 Harvard St",42.345,-71.1269,"/restaurants/genki-ya/","$$$$","red","  "
"Genki Ya","231 Alewife Brook Pkwy",42.3878,-71.1427,"/restaurants/genki-ya-2/","$$$","red","  "
"Gennaro's 5 North Square","5 North Square",42.3641,-71.0538,"/restaurants/gennaros-5-north-square/","$$$$$","yellow","  gluten-free"
"Georgetown Cupcakes","83 Newbury St",42.3517,-71.0748,"/restaurants/georgetown-cupcakes/","$","yellow","  "
"Ghazal (CLOSED)","711 Centre St",42.3114,-71.1145,"/restaurants/ghazal/","$$","green","  "
"Ghirardelli","6 N Market St",42.3604,-71.0549,"/restaurants/ghirardelli/","$$","yellow","  "
"Giacomo's Ristorante","431 Columbus Ave",42.3439,-71.0779,"/restaurants/giacomos-ristorante/","$$$$","green"," vegetarian-friendly "
"Giacomo's Ristorante","355 Hanover St",42.3648,-71.0538,"/restaurants/giacomos-ristorante-2/","$$$","yellow","  "
"Giga's Pizza","27 Buswell St",42.3475,-71.1059,"/restaurants/my-brothers-place/","$","yellow","  "
"Giggling Rice Thai To Go","1009 Beacon St",42.3457,-71.107,"/restaurants/giggling-rice-thai-to-go/","$$$$","red","  "
"Ginza Japanese Restaurant","16 Hudson St",42.3505,-71.0604,"/restaurants/ginza-japanese-restaurant-2/","$$","red","  "
"Giorgiana's","532 Tremont St",42.3445,-71.0709,"/restaurants/giorgianas/","$$","green","  "
"Giulia","1682 Massachusetts Ave",42.3825,-71.1198,"/restaurants/giulia/","$$","yellow","  "
"Globe Bar & Cafe","565 Boylston St",42.3505,-71.0762,"/restaurants/globe-bar-cafe/","$$","green","  "
"Go! Go! Curry","581 Massachusetts Ave",42.365,-71.1026,"/restaurants/go!-go!-curry/","$$","red","  "
"Golden Temple","1651 Beacon St",42.3389,-71.1367,"/restaurants/golden-temple/","$$$$","yellow","  "
"Good Eats","1002 Tremont St",42.3371,-71.0845,"/restaurants/good-eats/","$","yellow","  "
"Good Life","28 Kingston St",42.3536,-71.0594,"/restaurants/good-life/","$$$","yellow","  "
"Gourmet Dumpling House","52 Beach St",42.3514,-71.0607,"/restaurants/gourmet-dumpling-house/","$$$$","red","  "
"Gourmet Eatery","70 Tyler St",42.3493,-71.0613,"/restaurants/gourmet-eatery/","$$$","red","  "
"Gourmet India","1 Faneuil Hall Market Pl",42.3597,-71.0559,"/restaurants/gourmet-india-3/","$$","yellow","  "
"Gracie's Ice Cream","22 Union Sq",42.3798,-71.0968,"/restaurants/gracies-ice-cream/","$","red","  "
"Gran Gusto","90 Sherman St",42.388,-71.1322,"/restaurants/gran-gusto/","$$$$","red","  gluten-free"
"Granary Tavern","170 Milk St",42.3587,-71.0526,"/restaurants/granary-tavern/","$$$$","yellow","  "
"Grand Canal","57 Canal St",42.3639,-71.0597,"/restaurants/grand-canal/","$$","green","  "
"Grano Pizza","8 Cypress St",42.3344,-71.1233,"/restaurants/grano-pizza/","$$","yellow","  "
"Grass Fed","605 Centre St",42.3147,-71.1143,"/restaurants/grass-fed/","$$","yellow","  "
"Grass Roots Cafe","101 Arch St",42.3549,-71.0588,"/restaurants/grass-roots-cafe/","$","green","  "
"Grasshopper","1 N Beacon St",42.3536,-71.1374,"/restaurants/grasshopper/","$$","yellow","vegan vegetarian-friendly "
"Grasshopper Cafe","229 Bunker Hill St",42.3794,-71.0634,"/restaurants/grasshopper-cafe/","$$","yellow","  "
"Great Chef","390 Chelsea St",42.3802,-71.0268,"/restaurants/great-chef-2/","$$","red","  "
"Great Taste","63 Beach St",42.3511,-71.0605,"/restaurants/great-taste/","$$","red","  "
"Greek Corner","2366 Massachusetts Ave",42.3966,-71.1294,"/restaurants/greek-corner/","$$","yellow","  "
"Green Briar Restaurant & Pub","304 Washington St",42.3488,-71.1514,"/restaurants/green-briar-restaurant-pub/","$$$","yellow","  "
"Green Dragon Tavern","11 Marshall St",42.3619,-71.0573,"/restaurants/green-dragon-tavern/","$$","yellow","  "
"Green Street","280 Green St",42.3647,-71.1043,"/restaurants/green-street/","$$$$","green","  "
"Green T Coffee Shop","754 Huntington Ave",42.3383,-71.0944,"/restaurants/green-t-coffee-shop/","$","green","  "
"Greenlight Cafe","560 Harrison Ave",42.3406,-71.0682,"/restaurants/greenlight-cafe/","$$","green","  "
"Grendel's Den","89 Winthrop St",42.3721,-71.1207,"/restaurants/grendels-den/","$$","yellow"," vegetarian-friendly gluten-free"
"Griddler's Burger and Dogs","204 CAMBRIDGE STREET",42.3609,-71.0659,"/restaurants/griddlers-burger-and-dogs/","$","yellow","  "
"Griddler's Burgers and Dogs","204 Cambridge St",42.3613,-71.0662,"/restaurants/griddlers-burgers-and-dogs/","$","green","  "
"Grill 23 & Bar","161 Berkeley St",42.3494,-71.0724,"/restaurants/grill-23-bar/","$$$$$","red","  "
"Grille 705","705 Massachusetts Ave",42.3378,-71.079,"/restaurants/grille-705/","$$","yellow","  "
"Grotto","37 Bowdoin St",42.3602,-71.0631,"/restaurants/grotto/","$$$$","red","  "
"Guangzhou","1220 Cambridge St",42.3733,-71.0981,"/restaurants/guangzhou/","$$","yellow","  "
"Gyro City","88 Peterborough St",42.3437,-71.0975,"/restaurants/gyro-city/","$$","yellow","  "
"Gyu-Kaku","1002 Beacon St",42.3464,-71.107,"/restaurants/gyu-kaku/","$$$","yellow","  "
"Haagen-Dazs","1122 Boylston St",42.3477,-71.0867,"/restaurants/haagen-dazs/","$","yellow","  "
"Habanero Mexican Grill","166 Brighton Ave",42.3531,-71.133,"/restaurants/habanero-mexican-grill/","$$$","yellow","  "
"Habibi's Lounge","1217A Commonwealth Ave",42.3506,-71.131,"/restaurants/habibis-lounge/","$","yellow","  "
"Halal Indian Cuisine","736 Huntington Ave",42.334,-71.1054,"/restaurants/halal-indian-cuisine/","$$","yellow","  "
"Halftime","115 Causeway St",42.3652,-71.0619,"/restaurants/halftime/","$$","yellow","  "
"Hana Sushi","2372 Massachusetts Ave",42.3968,-71.1296,"/restaurants/hana-sushi/","$$$","yellow","  "
"Hanmaru","168 Harvard Ave",42.3514,-71.1314,"/restaurants/hanmaru/","$$$","yellow","  "
"Happy Gardens","377 Washington St",42.3491,-71.1547,"/restaurants/happy-gardens/","$$","red","  "
"Harbor Pacific","235 Meridian St",42.376,-71.0392,"/restaurants/harbor-pacific/","$","red","  "
"Harborside Grill and Patio","101 Harborside Dr",42.3618,-71.0255,"/restaurants/harborside-grill-and-patio/","$$$$$","yellow","  "
"Harborside Inn Cafe and Lounge","185 State St",42.3594,-71.0531,"/restaurants/harborside-inn-cafe-and-lounge/","$$$","yellow","  "
"Hard Rock Cafe","22\u002D24 Clinton St",42.3608,-71.0555,"/restaurants/hard-rock-cafe/","$$$","yellow","  "
"Harrison Cafe","177 Harrison Ave",42.3492,-71.0621,"/restaurants/harrison-cafe/","$","yellow","  "
"Harry O's Pizza","1405 Washington St",42.3409,-71.0702,"/restaurants/harry-os-pizza/","$$","yellow","  "
"Harry's Bar & Grill","1430 Commonwealth Ave",42.3481,-71.1403,"/restaurants/harrys-bar-grill/","$$","red","  "
"Haru","55 Huntington Ave",42.3467,-71.0803,"/restaurants/haru/","$$$$$","yellow","  "
"Harvard Gardens","316 Cambridge St",42.3613,-71.0691,"/restaurants/harvard-gardens/","$$$$","yellow","  "
"Harvard House of Pizza","1706 Massachusetts Ave",42.3833,-71.1198,"/restaurants/harvard-house-of-pizza/","$","yellow","  "
"Harvard Market","1627 Cambridge St",42.3749,-71.1094,"/restaurants/harvard-market/","$","green","  "
"Harvest","44 Brattle St",42.3739,-71.1217,"/restaurants/harvest/","$$$$$","yellow","  "
"Harvest of India","1001 Massachusetts Ave",42.3694,-71.1116,"/restaurants/harvest-of-india/","$$","yellow","  "
"Hei La Moon","88 Beach St",42.351,-71.06,"/restaurants/hei-la-moon/","$$$","red","  "
"Helmand","143 1st St",42.3664,-71.0781,"/restaurants/helmand/","$$$","yellow","  "
"Hennessy's of Boston","25 Union St",42.3607,-71.0573,"/restaurants/hennessys-of-boston/","$$","yellow","  "
"Henrietta's Table","1 Bennett St",42.3723,-71.1222,"/restaurants/henriettas-table/","$$$","green","  "
"Herrera's Mexican Grill","11 Temple Pl",42.3555,-71.0629,"/restaurants/herreras-mexican-grill/","$","yellow","  "
"Hi-Fi Pizza","496 Massachusetts Ave",42.3642,-71.1018,"/restaurants/hi-fi-pizza/","$","yellow","  "
"Hi-Rise Bread Company","1663 Massachusetts Ave",42.3818,-71.1198,"/restaurants/hi-rise-bread-company-3/","$","red","  "
"Hi-Rise Bread Company","208 Concord Ave",42.3823,-71.1313,"/restaurants/hi-rise-bread-company/","$$","green","  "
"Hidyan Cafe","80 Kilmarnock St",42.3423,-71.0994,"/restaurants/hidyan-cafe/","$","yellow","  "
"High Spot Deli","10 Beacon St",42.3581,-71.0621,"/restaurants/high-spot-deli/","$","green","  "
"Highball Lounge","90 W Tremont St",42.3574,-71.0609,"/restaurants/highball-lounge/","$$","yellow","  "
"Hillstone","60 State St",42.3589,-71.0569,"/restaurants/hillstone/","$$$$$","yellow","  "
"Hit Wicket","1172 Cambridge St",42.3732,-71.0971,"/restaurants/hit-wicket/","$$$","yellow","  "
"Ho Yuen Bakery","54 Beach St",42.3515,-71.0606,"/restaurants/ho-yuen-bakery/","$","red","  "
"Hollywood Market & Deli","137 Pearl St",42.3546,-71.0538,"/restaurants/hollywood-market-deli/","$","green","  "
"Hong Kong","1238 Massachusetts Ave",42.3724,-71.1159,"/restaurants/hong-kong/","$$","red","  "
"Hong Kong At Faneuil Hall","65 Chatham St",42.3597,-71.0543,"/restaurants/hong-kong-at-faneuil-hall/","$","red","  "
"Hong Kong Cafe","1271 Boylston St",42.3449,-71.0967,"/restaurants/hong-kong-cafe/","$$","red","  "
"Hong Kong Cafe II","1391 Beacon St",42.3411,-71.1244,"/restaurants/hong-kong-cafe-ii/","$$","red","  "
"Hong Kong Eatery","79 Harrison Ave",42.351,-71.0616,"/restaurants/hong-kong-eatery/","$$","red","  "
"Hong Kong Harbor Restaurant","5 Maverick Sq",42.3691,-71.0397,"/restaurants/hong-kong-harbor-restaurant/","$$","red","  "
"Hops N Scotch","1306 Beacon St",42.3426,-71.1206,"/restaurants/hops-n-scotch/","$$$$","yellow","  gluten-free"
"Hot Eastern","42 Beach St",42.3516,-71.0609,"/restaurants/hot-eastern/","$","red","  "
"Hot Pot Buffet","70 Beach St",42.3511,-71.0604,"/restaurants/hot-pot-buffet/","$$$$","red","  "
"House Of Blues","15 Lansdowne St",42.3471,-71.0953,"/restaurants/house-of-blues/","$$$$","yellow","  "
"House of Chang","282 Concord Ave",42.3834,-71.1335,"/restaurants/house-of-chang/","$$","red","  "
"House of Siam","592 Tremont St",42.3431,-71.0732,"/restaurants/house-of-siam/","$$$","yellow"," vegetarian-friendly "
"House of Siam","542 Columbus Ave",42.3415,-71.0808,"/restaurants/house-of-siam-2/","$$$","yellow"," vegetarian-friendly "
"House of Tibet Kitchen","235 Holland St",42.4026,-71.1269,"/restaurants/house-of-tibet-kitchen/","$$$","green"," vegetarian-friendly "
"Howl at the Moon","184 High St",42.3566,-71.0529,"/restaurants/howl-at-the-moon/","$$","red","  "
"Hsin Hsin Cafe","25 Massachusetts Ave",42.3506,-71.0896,"/restaurants/hsin-hsin-cafe/","$$","red","  "
"Hub Pub","18 Province St",42.3574,-71.06,"/restaurants/hub-pub/","$$","yellow","  "
"Hungry Mother","233 Cardinal Medeiros Ave",42.3678,-71.0912,"/restaurants/hungry-mother/","$$","yellow","  "
